atoll,species,population
Ravahere,Sternula_nereis,0.0
Rawaki,Sternula_nereis,0.0
Reao,Sternula_nereis,0.0
Redlick,Sternula_nereis,0.0
Reitoru,Sternula_nereis,0.0
Rekareka,Sternula_nereis,0.0
Rongelap,Sternula_nereis,0.0
Rongerik,Sternula_nereis,0.0
Rose,Sternula_nereis,0.0
Rowa,Sternula_nereis,0.0
Saloman,Sternula_nereis,0.0
Sama,Sternula_nereis,0.0
Samasuma,Sternula_nereis,0.0
Sapwuahfik,Sternula_nereis,0.0
Satawan,Sternula_nereis,0.0
Scilly,Sternula_nereis,0.0
Sorol,Sternula_nereis,0.0
South_Maalhosmadulu,Sternula_nereis,0.0
South_Nilandhe,Sternula_nereis,0.0
St_Francois,Sternula_nereis,0.0
St_Joseph,Sternula_nereis,0.0
Starbuck,Sternula_nereis,0.0
Suheli_Par,Sternula_nereis,0.0
Surprise,Sternula_nereis,0.0
Suwarrow,Sternula_nereis,0.0
Swains,Sternula_nereis,0.0
Tabiteuea,Sternula_nereis,0.0
Tabuaeran,Sternula_nereis,0.0
Taenga,Sternula_nereis,0.0
Tahanea,Sternula_nereis,0.0
Taiaro,Sternula_nereis,0.0
Taka,Sternula_nereis,0.0
Takapoto,Sternula_nereis,0.0
Takaroa,Sternula_nereis,0.0
Takume,Sternula_nereis,0.0
Takuu,Sternula_nereis,0.0
Tarawa,Sternula_nereis,0.0
Tatakoto,Sternula_nereis,0.0
Tauere,Sternula_nereis,0.0
Tekokota,Sternula_nereis,0.0
Temitangi,Sternula_nereis,0.0
Temoe,Sternula_nereis,0.0
Tenararo,Sternula_nereis,0.0
Tenaruga,Sternula_nereis,0.0
Tepoto,Sternula_nereis,0.0
Teraina,Sternula_nereis,0.0
Tetiaroa,Sternula_nereis,0.0
Thiladhunmathi,Sternula_nereis,0.0
Tikehau,Sternula_nereis,0.0
Toau,Sternula_nereis,0.0
Tongareva,Sternula_nereis,0.0
Tuanake,Sternula_nereis,0.0
Tubbataha,Sternula_nereis,0.0
Tupai,Sternula_nereis,0.0
Tureia,Sternula_nereis,0.0
Ujae,Sternula_nereis,0.0
Ujelang,Sternula_nereis,0.0
Ulithi,Sternula_nereis,0.0
Utirik,Sternula_nereis,0.0
Vahanga,Sternula_nereis,0.0
Vahitahi,Sternula_nereis,0.0
Vairaatea,Sternula_nereis,0.0
Vaitupu,Sternula_nereis,0.0
Vanavana,Sternula_nereis,0.0
Vattaru,Sternula_nereis,0.0
Wailagilala,Sternula_nereis,0.0
Wake,Sternula_nereis,0.0
West_Fayu,Sternula_nereis,0.0
Woleai,Sternula_nereis,0.0
Wotho,Sternula_nereis,0.0
Wotje,Sternula_nereis,0.0
Abaiang,Sterna_dougallii,0.0
Abariringa,Sterna_dougallii,0.0
Abemama,Sterna_dougallii,0.0
Addu,Sterna_dougallii,0.0
Ahe,Sterna_dougallii,0.0
Ahunui,Sterna_dougallii,0.0
Ailinginae,Sterna_dougallii,0.0
Ailinglaplap,Sterna_dougallii,0.0
Ailuk,Sterna_dougallii,0.0
Aldabra,Sterna_dougallii,0.0
Alphonse,Sterna_dougallii,0.0
Amanu,Sterna_dougallii,0.0
Anaa,Sterna_dougallii,0.0
Analtin,Sterna_dougallii,0.0
Ant,Sterna_dougallii,0.0
Anuanuraro,Sterna_dougallii,0.0
Anuanurunga,Sterna_dougallii,0.0
Apataki,Sterna_dougallii,0.0
Aranuka,Sterna_dougallii,0.0
Aratika,Sterna_dougallii,0.0
Ari,Sterna_dougallii,0.0
Arno,Sterna_dougallii,0.0
Arutua,Sterna_dougallii,0.0
Astove,Sterna_dougallii,0.0
Atafu,Sterna_dougallii,0.0
Aur,Sterna_dougallii,0.0
Awin,Sterna_dougallii,0.0
Bangaram,Sterna_dougallii,0.0
Beautemps-Beaupre,Sterna_dougallii,0.0
Bellona,Sterna_dougallii,0.0
Beru,Sterna_dougallii,0.0
Bikar,Sterna_dougallii,0.0
Bikini,Sterna_dougallii,0.0
Birnie,Sterna_dougallii,0.0
Bitra_Par,Sterna_dougallii,0.0
Bokaak,Sterna_dougallii,0.0
Bramble_Haven,Sterna_dougallii,0.0
Budibudi,Sterna_dougallii,0.0
Butaritari,Sterna_dougallii,0.0
Byramgore,Sterna_dougallii,0.0
Caroline,Sterna_dougallii,0.0
Cherbaniani,Sterna_dougallii,0.0
Chesterfield,Sterna_dougallii,12.0
Chetlat,Sterna_dougallii,0.0
Clipperton,Sterna_dougallii,0.0
Cocos,Sterna_dougallii,0.0
Conflict,Sterna_dougallii,0.0
Cosmoledo,Sterna_dougallii,0.0
Diego_Garcia,Sterna_dougallii,0.0
Ducie,Sterna_dougallii,0.0
Eauripik,Sterna_dougallii,0.0
Ebon,Sterna_dougallii,0.0
Egmont,Sterna_dougallii,0.0
Egum,Sterna_dougallii,0.0
Elato,Sterna_dougallii,0.0
Enderbury,Sterna_dougallii,0.0
Eniwetok,Sterna_dougallii,0.0
Erikub,Sterna_dougallii,0.0
Etal,Sterna_dougallii,0.0
Europa,Sterna_dougallii,0.0
Faadhippolhu,Sterna_dougallii,0.0
Faaite,Sterna_dougallii,0.0
Fakahina,Sterna_dougallii,0.0
Fakaofo,Sterna_dougallii,0.0
Fakarava,Sterna_dougallii,0.0
Fangatau,Sterna_dougallii,0.0
Fangataufa,Sterna_dougallii,0.0
Faraulep,Sterna_dougallii,0.0
Farquhar,Sterna_dougallii,134.0
Felidhu,Sterna_dougallii,0.0
French_Frigate_Shoals,Sterna_dougallii,0.0
Funafuti,Sterna_dougallii,0.0
Gaafaru,Sterna_dougallii,0.0
Glorioso,Sterna_dougallii,0.0
Great_Chagos_Bank,Sterna_dougallii,0.0
Haddhunmathi,Sterna_dougallii,0.0
Hao,Sterna_dougallii,0.0
Haraiki,Sterna_dougallii,0.0
Helen,Sterna_dougallii,0.0
Hereheretui,Sterna_dougallii,0.0
Hikueru,Sterna_dougallii,0.0
Hiti,Sterna_dougallii,0.0
Huon,Sterna_dougallii,0.0
Huvadhu,Sterna_dougallii,0.0
Ifalik,Sterna_dougallii,0.0
Ihavandhippolu,Sterna_dougallii,0.0
Jaluit,Sterna_dougallii,0.0
Jemo,Sterna_dougallii,0.0
Johnston,Sterna_dougallii,0.0
Kademat,Sterna_dougallii,0.0
Kalpeni,Sterna_dougallii,0.0
Kapingamarangi,Sterna_dougallii,0.0
Katiu,Sterna_dougallii,0.0
Kauehi,Sterna_dougallii,0.0
Kaukura,Sterna_dougallii,0.0
Kavaratti,Sterna_dougallii,0.0
Kilinailau,Sterna_dougallii,0.0
Kiltan,Sterna_dougallii,0.0
Kiritimati,Sterna_dougallii,0.0
Kolhumadulu,Sterna_dougallii,0.0
Kuop,Sterna_dougallii,0.0
Kure,Sterna_dougallii,0.0
Kuria,Sterna_dougallii,0.0
Kwajalein,Sterna_dougallii,0.0
Lae,Sterna_dougallii,0.0
Lamotrek,Sterna_dougallii,0.0
Laualau,Sterna_dougallii,0.0
Laysan,Sterna_dougallii,0.0
Lib,Sterna_dougallii,0.0
Likiep,Sterna_dougallii,0.0
Liot,Sterna_dougallii,0.0
Lisianski,Sterna_dougallii,0.0
Long_Reef,Sterna_dougallii,0.0
Losap,Sterna_dougallii,0.0
Lukunor,Sterna_dougallii,0.0
Maalhosmadulu,Sterna_dougallii,0.0
Maiana,Sterna_dougallii,0.0
Majuro,Sterna_dougallii,0.0
Makemo,Sterna_dougallii,0.0
Makunudhoo,Sterna_dougallii,0.0
Malden,Sterna_dougallii,0.0
Maloelap,Sterna_dougallii,0.0
Malum,Sterna_dougallii,0.0
Manihi,Sterna_dougallii,0.0
Manihiki,Sterna_dougallii,0.0
Manra,Sterna_dougallii,0.0
Manuae,Sterna_dougallii,0.0
Manuhangi,Sterna_dougallii,0.0
Marakei,Sterna_dougallii,0.0
Maria,Sterna_dougallii,0.0
Maria_Est,Sterna_dougallii,0.0
Marokau,Sterna_dougallii,0.0
Marutea_Nord,Sterna_dougallii,0.0
Marutea_Sud,Sterna_dougallii,0.0
Mataiva,Sterna_dougallii,0.0
Matureivavao,Sterna_dougallii,0.0
Maupihaa,Sterna_dougallii,0.0
McKean,Sterna_dougallii,0.0
Midway,Sterna_dougallii,0.0
Miladhunmadulu,Sterna_dougallii,0.0
Mili,Sterna_dougallii,0.0
Minicoy,Sterna_dougallii,0.0
Mokil,Sterna_dougallii,0.0
Morane,Sterna_dougallii,0.0
Moruroa,Sterna_dougallii,0.0
Motu_One,Sterna_dougallii,0.0
Motutunga,Sterna_dougallii,0.0
Mulaku,Sterna_dougallii,0.0
Murilo,Sterna_dougallii,0.0
Namoluk,Sterna_dougallii,0.0
Namonuito,Sterna_dougallii,0.0
Namorik,Sterna_dougallii,0.0
Namu,Sterna_dougallii,0.0
Nanumanga,Sterna_dougallii,0.0
Nanumea,Sterna_dougallii,0.0
Napuka,Sterna_dougallii,0.0
Nengonengo,Sterna_dougallii,0.0
Ngcheangel,Sterna_dougallii,0.0
Ngulu,Sterna_dougallii,0.0
Niau,Sterna_dougallii,0.0
Nihiru,Sterna_dougallii,0.0
Nikumaroro,Sterna_dougallii,0.0
Nikunau,Sterna_dougallii,0.0
Ninigo,Sterna_dougallii,0.0
Niutao,Sterna_dougallii,0.0
Nomwin,Sterna_dougallii,0.0
Nonouti,Sterna_dougallii,0.0
North_Male,Sterna_dougallii,0.0
North_Nilandhe,Sterna_dougallii,0.0
Nuguria,Sterna_dougallii,0.0
Nui,Sterna_dougallii,0.0
Nukapu,Sterna_dougallii,0.0
Nukufetau,Sterna_dougallii,0.0
Nukulaelae,Sterna_dougallii,0.0
Nukumanu,Sterna_dougallii,0.0
Nukumbasanga,Sterna_dougallii,0.0
Nukunonu,Sterna_dougallii,0.0
Nukuoro,Sterna_dougallii,0.0
Nukutepipi,Sterna_dougallii,0.0
Numa_Miombilou,Sterna_dougallii,0.0
Nupani,Sterna_dougallii,0.0
Oeno,Sterna_dougallii,0.0
Olimarao,Sterna_dougallii,0.0
Onotoa,Sterna_dougallii,0.0
Ontong_Java,Sterna_dougallii,0.0
Oroluk,Sterna_dougallii,0.0
Orona,Sterna_dougallii,0.0
Pakin,Sterna_dougallii,0.0
Palmerston,Sterna_dougallii,0.0
Palmyra,Sterna_dougallii,0.0
Paraoa,Sterna_dougallii,0.0
Pearl_and_Hermes,Sterna_dougallii,0.0
Peremul_Par,Sterna_dougallii,0.0
Peros_Banhos,Sterna_dougallii,14.0
Pinaki,Sterna_dougallii,0.0
Pingelap,Sterna_dougallii,0.0
Pinipel,Sterna_dougallii,0.0
Pukapuka,Sterna_dougallii,0.0
Puka-Puka,Sterna_dougallii,0.0
Pukarua,Sterna_dougallii,0.0
Pulap,Sterna_dougallii,0.0
Pulusuk,Sterna_dougallii,0.0
Puluwat,Sterna_dougallii,0.0
Qelelevu,Sterna_dougallii,0.0
Rakahanga,Sterna_dougallii,0.0
Rangiroa,Sterna_dougallii,0.0
Raraka,Sterna_dougallii,0.0
Raroia,Sterna_dougallii,0.0
Rasdhoo,Sterna_dougallii,0.0
Ravahere,Sterna_dougallii,0.0
Rawaki,Sterna_dougallii,0.0
Reao,Sterna_dougallii,0.0
Redlick,Sterna_dougallii,0.0
Reitoru,Sterna_dougallii,0.0
Rekareka,Sterna_dougallii,0.0
Rongelap,Sterna_dougallii,0.0
Rongerik,Sterna_dougallii,0.0
Rose,Sterna_dougallii,0.0
Rowa,Sterna_dougallii,0.0
Saloman,Sterna_dougallii,6.0
Sama,Sterna_dougallii,0.0
Samasuma,Sterna_dougallii,0.0
Sapwuahfik,Sterna_dougallii,0.0
Satawan,Sterna_dougallii,0.0
Scilly,Sterna_dougallii,0.0
Sorol,Sterna_dougallii,0.0
South_Maalhosmadulu,Sterna_dougallii,0.0
South_Nilandhe,Sterna_dougallii,0.0
St_Francois,Sterna_dougallii,0.0
St_Joseph,Sterna_dougallii,700.0
Starbuck,Sterna_dougallii,0.0
Suheli_Par,Sterna_dougallii,0.0
Surprise,Sterna_dougallii,0.0
Suwarrow,Sterna_dougallii,0.0
Swains,Sterna_dougallii,0.0
Tabiteuea,Sterna_dougallii,0.0
Tabuaeran,Sterna_dougallii,0.0
Taenga,Sterna_dougallii,0.0
Tahanea,Sterna_dougallii,0.0
Taiaro,Sterna_dougallii,0.0
Taka,Sterna_dougallii,0.0
Takapoto,Sterna_dougallii,0.0
Takaroa,Sterna_dougallii,0.0
Takume,Sterna_dougallii,0.0
Takuu,Sterna_dougallii,0.0
Tarawa,Sterna_dougallii,0.0
Tatakoto,Sterna_dougallii,0.0
Tauere,Sterna_dougallii,0.0
Tekokota,Sterna_dougallii,0.0
Temitangi,Sterna_dougallii,0.0
Temoe,Sterna_dougallii,0.0
Tenararo,Sterna_dougallii,0.0
Tenaruga,Sterna_dougallii,0.0
Tepoto,Sterna_dougallii,0.0
Teraina,Sterna_dougallii,0.0
Tetiaroa,Sterna_dougallii,0.0
Thiladhunmathi,Sterna_dougallii,0.0
Tikehau,Sterna_dougallii,0.0
Toau,Sterna_dougallii,0.0
Tongareva,Sterna_dougallii,0.0
Tuanake,Sterna_dougallii,0.0
Tubbataha,Sterna_dougallii,0.0
Tupai,Sterna_dougallii,0.0
Tureia,Sterna_dougallii,0.0
Ujae,Sterna_dougallii,0.0
Ujelang,Sterna_dougallii,0.0
Ulithi,Sterna_dougallii,0.0
Utirik,Sterna_dougallii,0.0
Vahanga,Sterna_dougallii,0.0
Vahitahi,Sterna_dougallii,0.0
Vairaatea,Sterna_dougallii,0.0
Vaitupu,Sterna_dougallii,0.0
Vanavana,Sterna_dougallii,0.0
Vattaru,Sterna_dougallii,0.0
Wailagilala,Sterna_dougallii,0.0
Wake,Sterna_dougallii,0.0
West_Fayu,Sterna_dougallii,0.0
Woleai,Sterna_dougallii,0.0
Wotho,Sterna_dougallii,0.0
Wotje,Sterna_dougallii,0.0
Abaiang,Sula_granti,0.0
Abariringa,Sula_granti,0.0
Abemama,Sula_granti,0.0
Addu,Sula_granti,0.0
Ahe,Sula_granti,0.0
Ahunui,Sula_granti,0.0
Ailinginae,Sula_granti,0.0
Ailinglaplap,Sula_granti,0.0
Ailuk,Sula_granti,0.0
Aldabra,Sula_granti,0.0
Alphonse,Sula_granti,0.0
Amanu,Sula_granti,0.0
Anaa,Sula_granti,0.0
Analtin,Sula_granti,0.0
Ant,Sula_granti,0.0
Anuanuraro,Sula_granti,0.0
Anuanurunga,Sula_granti,0.0
Apataki,Sula_granti,0.0
Aranuka,Sula_granti,0.0
Aratika,Sula_granti,0.0
Ari,Sula_granti,0.0
Arno,Sula_granti,0.0
Arutua,Sula_granti,0.0
Astove,Sula_granti,0.0
Atafu,Sula_granti,0.0
Aur,Sula_granti,0.0
Awin,Sula_granti,0.0
Bangaram,Sula_granti,0.0
Beautemps-Beaupre,Sula_granti,0.0
Bellona,Sula_granti,0.0
Beru,Sula_granti,0.0
Bikar,Sula_granti,0.0
Bikini,Sula_granti,0.0
Birnie,Sula_granti,0.0
Bitra_Par,Sula_granti,0.0
Bokaak,Sula_granti,0.0
Bramble_Haven,Sula_granti,0.0
Budibudi,Sula_granti,0.0
Butaritari,Sula_granti,0.0
Byramgore,Sula_granti,0.0
Caroline,Sula_granti,0.0
Cherbaniani,Sula_granti,0.0
Chesterfield,Sula_granti,0.0
Chetlat,Sula_granti,0.0
Clipperton,Sula_granti,150.0
Cocos,Sula_granti,0.0
Conflict,Sula_granti,0.0
Cosmoledo,Sula_granti,0.0
Diego_Garcia,Sula_granti,0.0
Ducie,Sula_granti,0.0
Eauripik,Sula_granti,0.0
Ebon,Sula_granti,0.0
Egmont,Sula_granti,0.0
Egum,Sula_granti,0.0
Elato,Sula_granti,0.0
Enderbury,Sula_granti,0.0
Eniwetok,Sula_granti,0.0
Erikub,Sula_granti,0.0
Etal,Sula_granti,0.0
Europa,Sula_granti,0.0
Faadhippolhu,Sula_granti,0.0
Faaite,Sula_granti,0.0
Fakahina,Sula_granti,0.0
Fakaofo,Sula_granti,0.0
Fakarava,Sula_granti,0.0
Fangatau,Sula_granti,0.0
Fangataufa,Sula_granti,0.0
Faraulep,Sula_granti,0.0
Farquhar,Sula_granti,0.0
Felidhu,Sula_granti,0.0
French_Frigate_Shoals,Sula_granti,0.0
Funafuti,Sula_granti,0.0
Gaafaru,Sula_granti,0.0
Glorioso,Sula_granti,0.0
Great_Chagos_Bank,Sula_granti,0.0
Haddhunmathi,Sula_granti,0.0
Hao,Sula_granti,0.0
Haraiki,Sula_granti,0.0
Helen,Sula_granti,0.0
Hereheretui,Sula_granti,0.0
Hikueru,Sula_granti,0.0
Hiti,Sula_granti,0.0
Huon,Sula_granti,0.0
Huvadhu,Sula_granti,0.0
Ifalik,Sula_granti,0.0
Ihavandhippolu,Sula_granti,0.0
Jaluit,Sula_granti,0.0
Jemo,Sula_granti,0.0
Johnston,Sula_granti,0.0
Kademat,Sula_granti,0.0
Kalpeni,Sula_granti,0.0
Kapingamarangi,Sula_granti,0.0
Katiu,Sula_granti,0.0
Kauehi,Sula_granti,0.0
Kaukura,Sula_granti,0.0
Kavaratti,Sula_granti,0.0
Kilinailau,Sula_granti,0.0
Kiltan,Sula_granti,0.0
Kiritimati,Sula_granti,0.0
Kolhumadulu,Sula_granti,0.0
Kuop,Sula_granti,0.0
Kure,Sula_granti,0.0
Kuria,Sula_granti,0.0
Kwajalein,Sula_granti,0.0
Lae,Sula_granti,0.0
Lamotrek,Sula_granti,0.0
Laualau,Sula_granti,0.0
Laysan,Sula_granti,0.0
Lib,Sula_granti,0.0
Likiep,Sula_granti,0.0
Liot,Sula_granti,0.0
Lisianski,Sula_granti,0.0
Long_Reef,Sula_granti,0.0
Losap,Sula_granti,0.0
Lukunor,Sula_granti,0.0
Maalhosmadulu,Sula_granti,0.0
Maiana,Sula_granti,0.0
Majuro,Sula_granti,0.0
Makemo,Sula_granti,0.0
Makunudhoo,Sula_granti,0.0
Malden,Sula_granti,0.0
Maloelap,Sula_granti,0.0
Malum,Sula_granti,0.0
Manihi,Sula_granti,0.0
Manihiki,Sula_granti,0.0
Manra,Sula_granti,0.0
Manuae,Sula_granti,0.0
Manuhangi,Sula_granti,0.0
Marakei,Sula_granti,0.0
Maria,Sula_granti,0.0
Maria_Est,Sula_granti,0.0
Marokau,Sula_granti,0.0
Marutea_Nord,Sula_granti,0.0
Marutea_Sud,Sula_granti,0.0
Mataiva,Sula_granti,0.0
Matureivavao,Sula_granti,0.0
Maupihaa,Sula_granti,0.0
McKean,Sula_granti,0.0
Midway,Sula_granti,0.0
Miladhunmadulu,Sula_granti,0.0
Mili,Sula_granti,0.0
Minicoy,Sula_granti,0.0
Mokil,Sula_granti,0.0
Morane,Sula_granti,0.0
Moruroa,Sula_granti,0.0
Motu_One,Sula_granti,0.0
Motutunga,Sula_granti,0.0
Mulaku,Sula_granti,0.0
Murilo,Sula_granti,0.0
Namoluk,Sula_granti,0.0
Namonuito,Sula_granti,0.0
Namorik,Sula_granti,0.0
Namu,Sula_granti,0.0
Nanumanga,Sula_granti,0.0
Nanumea,Sula_granti,0.0
Napuka,Sula_granti,0.0
Nengonengo,Sula_granti,0.0
Ngcheangel,Sula_granti,0.0
Ngulu,Sula_granti,0.0
Niau,Sula_granti,0.0
Nihiru,Sula_granti,0.0
Nikumaroro,Sula_granti,0.0
Nikunau,Sula_granti,0.0
Ninigo,Sula_granti,0.0
Niutao,Sula_granti,0.0
Nomwin,Sula_granti,0.0
Nonouti,Sula_granti,0.0
North_Male,Sula_granti,0.0
North_Nilandhe,Sula_granti,0.0
Nuguria,Sula_granti,0.0
Nui,Sula_granti,0.0
Nukapu,Sula_granti,0.0
Nukufetau,Sula_granti,0.0
Nukulaelae,Sula_granti,0.0
Nukumanu,Sula_granti,0.0
Nukumbasanga,Sula_granti,0.0
Nukunonu,Sula_granti,0.0
Nukuoro,Sula_granti,0.0
Nukutepipi,Sula_granti,0.0
Numa_Miombilou,Sula_granti,0.0
Nupani,Sula_granti,0.0
Oeno,Sula_granti,0.0
Olimarao,Sula_granti,0.0
Onotoa,Sula_granti,0.0
Ontong_Java,Sula_granti,0.0
Oroluk,Sula_granti,0.0
Orona,Sula_granti,0.0
Pakin,Sula_granti,0.0
Palmerston,Sula_granti,0.0
Palmyra,Sula_granti,0.0
Paraoa,Sula_granti,0.0
Pearl_and_Hermes,Sula_granti,0.0
Peremul_Par,Sula_granti,0.0
Peros_Banhos,Sula_granti,0.0
Pinaki,Sula_granti,0.0
Pingelap,Sula_granti,0.0
Pinipel,Sula_granti,0.0
Pukapuka,Sula_granti,0.0
Puka-Puka,Sula_granti,0.0
Pukarua,Sula_granti,0.0
Pulap,Sula_granti,0.0
Pulusuk,Sula_granti,0.0
Puluwat,Sula_granti,0.0
Qelelevu,Sula_granti,0.0
Rakahanga,Sula_granti,0.0
Rangiroa,Sula_granti,0.0
Raraka,Sula_granti,0.0
Raroia,Sula_granti,0.0
Rasdhoo,Sula_granti,0.0
Ravahere,Sula_granti,0.0
Rawaki,Sula_granti,0.0
Reao,Sula_granti,0.0
Redlick,Sula_granti,0.0
Reitoru,Sula_granti,0.0
Rekareka,Sula_granti,0.0
Rongelap,Sula_granti,0.0
Rongerik,Sula_granti,0.0
Rose,Sula_granti,0.0
Rowa,Sula_granti,0.0
Saloman,Sula_granti,0.0
Sama,Sula_granti,0.0
Samasuma,Sula_granti,0.0
Sapwuahfik,Sula_granti,0.0
Satawan,Sula_granti,0.0
Scilly,Sula_granti,0.0
Sorol,Sula_granti,0.0
South_Maalhosmadulu,Sula_granti,0.0
South_Nilandhe,Sula_granti,0.0
St_Francois,Sula_granti,0.0
St_Joseph,Sula_granti,0.0
Starbuck,Sula_granti,0.0
Suheli_Par,Sula_granti,0.0
Surprise,Sula_granti,0.0
Suwarrow,Sula_granti,0.0
Swains,Sula_granti,0.0
Tabiteuea,Sula_granti,0.0
Tabuaeran,Sula_granti,0.0
Taenga,Sula_granti,0.0
Tahanea,Sula_granti,0.0
Taiaro,Sula_granti,0.0
Taka,Sula_granti,0.0
Takapoto,Sula_granti,0.0
Takaroa,Sula_granti,0.0
Takume,Sula_granti,0.0
Takuu,Sula_granti,0.0
Tarawa,Sula_granti,0.0
Tatakoto,Sula_granti,0.0
Tauere,Sula_granti,0.0
Tekokota,Sula_granti,0.0
Temitangi,Sula_granti,0.0
Temoe,Sula_granti,0.0
Tenararo,Sula_granti,0.0
Tenaruga,Sula_granti,0.0
Tepoto,Sula_granti,0.0
Teraina,Sula_granti,0.0
Tetiaroa,Sula_granti,0.0
Thiladhunmathi,Sula_granti,0.0
Tikehau,Sula_granti,0.0
Toau,Sula_granti,0.0
Tongareva,Sula_granti,0.0
Tuanake,Sula_granti,0.0
Tubbataha,Sula_granti,0.0
Tupai,Sula_granti,0.0
Tureia,Sula_granti,0.0
Ujae,Sula_granti,0.0
Ujelang,Sula_granti,0.0
Ulithi,Sula_granti,0.0
Utirik,Sula_granti,0.0
Vahanga,Sula_granti,0.0
Vahitahi,Sula_granti,0.0
Vairaatea,Sula_granti,0.0
Vaitupu,Sula_granti,0.0
Vanavana,Sula_granti,0.0
Vattaru,Sula_granti,0.0
Wailagilala,Sula_granti,0.0
Wake,Sula_granti,0.0
West_Fayu,Sula_granti,0.0
Woleai,Sula_granti,0.0
Wotho,Sula_granti,0.0
Wotje,Sula_granti,0.0
Abaiang,Anous_tenuirostris,0.0
Abariringa,Anous_tenuirostris,0.0
Abemama,Anous_tenuirostris,0.0
Addu,Anous_tenuirostris,0.0
Ahe,Anous_tenuirostris,0.0
Ahunui,Anous_tenuirostris,0.0
Ailinginae,Anous_tenuirostris,0.0
Ailinglaplap,Anous_tenuirostris,0.0
Ailuk,Anous_tenuirostris,0.0
Aldabra,Anous_tenuirostris,0.0
Alphonse,Anous_tenuirostris,0.0
Amanu,Anous_tenuirostris,0.0
Anaa,Anous_tenuirostris,0.0
Analtin,Anous_tenuirostris,0.0
Ant,Anous_tenuirostris,0.0
Anuanuraro,Anous_tenuirostris,0.0
Anuanurunga,Anous_tenuirostris,0.0
Apataki,Anous_tenuirostris,0.0
Aranuka,Anous_tenuirostris,0.0
Aratika,Anous_tenuirostris,0.0
Ari,Anous_tenuirostris,0.0
Arno,Anous_tenuirostris,0.0
Arutua,Anous_tenuirostris,0.0
Astove,Anous_tenuirostris,0.0
Atafu,Anous_tenuirostris,0.0
Aur,Anous_tenuirostris,0.0
Awin,Anous_tenuirostris,0.0
Bangaram,Anous_tenuirostris,0.0
Beautemps-Beaupre,Anous_tenuirostris,0.0
Bellona,Anous_tenuirostris,0.0
Beru,Anous_tenuirostris,0.0
Bikar,Anous_tenuirostris,0.0
Bikini,Anous_tenuirostris,0.0
Birnie,Anous_tenuirostris,0.0
Bitra_Par,Anous_tenuirostris,0.0
Bokaak,Anous_tenuirostris,0.0
Bramble_Haven,Anous_tenuirostris,0.0
Budibudi,Anous_tenuirostris,0.0
Butaritari,Anous_tenuirostris,0.0
Byramgore,Anous_tenuirostris,0.0
Caroline,Anous_tenuirostris,0.0
Cherbaniani,Anous_tenuirostris,0.0
Chesterfield,Anous_tenuirostris,0.0
Chetlat,Anous_tenuirostris,0.0
Clipperton,Anous_tenuirostris,0.0
Cocos,Anous_tenuirostris,1597.0
Conflict,Anous_tenuirostris,0.0
Cosmoledo,Anous_tenuirostris,0.0
Diego_Garcia,Anous_tenuirostris,150.0
Ducie,Anous_tenuirostris,0.0
Eauripik,Anous_tenuirostris,0.0
Ebon,Anous_tenuirostris,0.0
Egmont,Anous_tenuirostris,0.0
Egum,Anous_tenuirostris,0.0
Elato,Anous_tenuirostris,0.0
Enderbury,Anous_tenuirostris,0.0
Eniwetok,Anous_tenuirostris,0.0
Erikub,Anous_tenuirostris,0.0
Etal,Anous_tenuirostris,0.0
Europa,Anous_tenuirostris,0.0
Faadhippolhu,Anous_tenuirostris,0.0
Faaite,Anous_tenuirostris,0.0
Fakahina,Anous_tenuirostris,0.0
Fakaofo,Anous_tenuirostris,0.0
Fakarava,Anous_tenuirostris,0.0
Fangatau,Anous_tenuirostris,0.0
Fangataufa,Anous_tenuirostris,0.0
Faraulep,Anous_tenuirostris,0.0
Farquhar,Anous_tenuirostris,60.0
Felidhu,Anous_tenuirostris,0.0
French_Frigate_Shoals,Anous_tenuirostris,0.0
Funafuti,Anous_tenuirostris,0.0
Gaafaru,Anous_tenuirostris,0.0
Glorioso,Anous_tenuirostris,0.0
Great_Chagos_Bank,Anous_tenuirostris,55470.0
Haddhunmathi,Anous_tenuirostris,0.0
Hao,Anous_tenuirostris,0.0
Haraiki,Anous_tenuirostris,0.0
Helen,Anous_tenuirostris,0.0
Hereheretui,Anous_tenuirostris,0.0
Hikueru,Anous_tenuirostris,0.0
Hiti,Anous_tenuirostris,0.0
Huon,Anous_tenuirostris,0.0
Huvadhu,Anous_tenuirostris,0.0
Ifalik,Anous_tenuirostris,0.0
Ihavandhippolu,Anous_tenuirostris,0.0
Jaluit,Anous_tenuirostris,0.0
Jemo,Anous_tenuirostris,0.0
Johnston,Anous_tenuirostris,0.0
Kademat,Anous_tenuirostris,0.0
Kalpeni,Anous_tenuirostris,0.0
Kapingamarangi,Anous_tenuirostris,0.0
Katiu,Anous_tenuirostris,0.0
Kauehi,Anous_tenuirostris,0.0
Kaukura,Anous_tenuirostris,0.0
Kavaratti,Anous_tenuirostris,0.0
Kilinailau,Anous_tenuirostris,0.0
Kiltan,Anous_tenuirostris,0.0
Kiritimati,Anous_tenuirostris,0.0
Kolhumadulu,Anous_tenuirostris,0.0
Kuop,Anous_tenuirostris,0.0
Kure,Anous_tenuirostris,0.0
Kuria,Anous_tenuirostris,0.0
Kwajalein,Anous_tenuirostris,0.0
Lae,Anous_tenuirostris,0.0
Lamotrek,Anous_tenuirostris,0.0
