Species,atoll,reference,Order,Family
"Forcipomyia hutsonii (Wirth & Ratanaworabhan, 1976)",Aldabra,"Wirth, W.W. (1990) The biting midges of Aldabra Atoll (Diptera: Ceratopogonidae)",Diptera,Ceratopogonidae
"Forcipomyia ornata (Tokunaga, 1940)",Likiep,"Tokunaga, M., & Murachi, E.K. (1959) Insects of Micronesia - Diptera: Ceratopogonidae",Diptera,Ceratopogonidae
"Forcipomyia sauteri (Kieffer, 1912)",Arno,"Tokunaga, M., & Murachi, E.K. (1959) Insects of Micronesia - Diptera: Ceratopogonidae",Diptera,Ceratopogonidae
"Forcipomyia sauteri (Kieffer, 1912)",Kapingamarangi,"Tokunaga, M., & Murachi, E.K. (1959) Insects of Micronesia - Diptera: Ceratopogonidae",Diptera,Ceratopogonidae
"Forcipomyia subspadicifascia (Tokunaga & Murachi, 1959)",Majuro,"Tokunaga, M., & Murachi, E.K. (1959) Insects of Micronesia - Diptera: Ceratopogonidae",Diptera,Ceratopogonidae
"Forcipomyia tuthilli (Tokunaga, 1959)",Eniwetok,"Tokunaga, M., & Murachi, E.K. (1959) Insects of Micronesia - Diptera: Ceratopogonidae",Diptera,Ceratopogonidae
"Forcipomyia vesicula (De Meillon & Wirth, 1983)",Aldabra,"Wirth, W.W. (1990) The biting midges of Aldabra Atoll (Diptera: Ceratopogonidae)",Diptera,Ceratopogonidae
Forcipomyia sp.,Diego Garcia,"Hutson, A.M. (1981) A preliminary list of insects of Diego Garcia Atoll, Chagos Archipelago",Diptera,Ceratopogonidae
"Homohelea stuckenbergi (De Meillon, 1961)",Aldabra,"Wirth, W.W. (1990) The biting midges of Aldabra Atoll (Diptera: Ceratopogonidae)",Diptera,Ceratopogonidae
"Metacanthohelea cogani (Wirth & Grogan, 1988)",Aldabra,"Wirth, W.W. (1990) The biting midges of Aldabra Atoll (Diptera: Ceratopogonidae)",Diptera,Ceratopogonidae
"Stilobezzia spirogyrae (Carter, Ingram & Macfie, 1921)",Aldabra,"Wirth, W.W. (1990) The biting midges of Aldabra Atoll (Diptera: Ceratopogonidae)",Diptera,Ceratopogonidae
"Chironomus claggi (Tokunaga, 1964)",Wake,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Chironomus crassicaudus (Tokunaga, 1964)",Ngcheangel,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Chironomus crassiforceps (Kieffer, 1916)",Jaluit,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Chironomus crassiforceps (Kieffer, 1916)",Kwajalein,"Sugerman, B.B. (1972) Insects and other arthropods from Kwajalein atoll (Marshall Islands)",Diptera,Chironomidae
"Chironomus crassiforceps (Kieffer, 1916)",Majuro,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Chironomus crassiforceps (Kieffer, 1916)",Ulithi,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Chironomus longilobus (Kieffer, 1916)",Satawan,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Chironomus javanus (Kieffer, 1924)",Kwajalein,"Sugerman, B.B. (1972) Insects and other arthropods from Kwajalein atoll (Marshall Islands)",Diptera,Chironomidae
"Chironomus samoensis (Edwards, 1928)",Losap,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Chironomus samoensis (Edwards, 1928)",Majuro,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Chironomus samoensis (Edwards, 1928)",Satawan,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
Chironomus sp.,Funafuti,"Ueno, R., Satake, K., & Yamano, H. (2015) New records of Chironomidae (Diptera) of Tuvalu",Diptera,Chironomidae
"Clunio littoralis (Stone & Wirth, 1947)",Midway,"Nishida, G.M. & Beardsley, J.W. (2002) A review of the insects and related arthropods of Midway atoll",Diptera,Chironomidae
"Clunio pacificus (Edwards, 1926)",Ngcheangel,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Clunio tuthilli (Tokunaga, 1964)",Eniwetok,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
Clunio sp.,Palmyra,"Handler, A.T., et al. (2007) Arthropod surveys on Palmyra Atoll, Line Islands, and insights into the decline of the native tree Pisonia grandis (Nycatginaceae)",Diptera,Chironomidae
"Compterosmittia longipalpis (Ueno, Satake & Yamano, 2015)",Funafuti,"Ueno, R., Satake, K., & Yamano, H. (2015) New records of Chironomidae (Diptera) of Tuvalu",Diptera,Chironomidae
"Phaenopsectra gressitti (Tokunaga, 1964)",Arno,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Polypedilum nubiferum (Skuse, 1889)",Midway,"Nishida, G.M. & Beardsley, J.W. (2002) A review of the insects and related arthropods of Midway atoll",Diptera,Chironomidae
"Pontomyia natans (Edwards, 1926)",Eniwetok,"Samuelson, G.A., & Nishida, G.M. (1987) Insects and allies (arthropods) of Enewetak atoll",Diptera,Chironomidae
"Pseudosmittia amplexivirga (Ueno, Satake & Yamano, 2015)",Funafuti,"Ueno, R., Satake, K., & Yamano, H. (2015) New records of Chironomidae (Diptera) of Tuvalu",Diptera,Chironomidae
"Pseudosmittia bifurcata (Tokunaga, 1936)",Kiritimati,"Ferrington, L.C., & Saether, O.A. (2011) A revision of the genus Pseudosmittia Edwards, 1932, Allocladius Kieffer, 1913, and Hydrosmittia gen.n. (Diptera: Chironomidae, Orthocladiinae)",Diptera,Chironomidae
"Pseudosmittia brachydicrana (Edwards, 1927)",Arno,"Ferrington, L.C., & Saether, O.A. (2011) A revision of the genus Pseudosmittia Edwards, 1932, Allocladius Kieffer, 1913, and Hydrosmittia gen.n. (Diptera: Chironomidae, Orthocladiinae)",Diptera,Chironomidae
"Pseudosmittia brachydicrana (Edwards, 1927)",Diego Garcia,"Ferrington, L.C., & Saether, O.A. (2011) A revision of the genus Pseudosmittia Edwards, 1932, Allocladius Kieffer, 1913, and Hydrosmittia gen.n. (Diptera: Chironomidae, Orthocladiinae)",Diptera,Chironomidae
"Pseudosmittia brachydicrana (Edwards, 1927)",Kiritimati,"Ferrington, L.C., & Saether, O.A. (2011) A revision of the genus Pseudosmittia Edwards, 1932, Allocladius Kieffer, 1913, and Hydrosmittia gen.n. (Diptera: Chironomidae, Orthocladiinae)",Diptera,Chironomidae
"Pseudosmittia christmasensis (Ferrington & Saether, 2011)",Kiritimati,"Ferrington, L.C., & Saether, O.A. (2011) A revision of the genus Pseudosmittia Edwards, 1932, Allocladius Kieffer, 1913, and Hydrosmittia gen.n. (Diptera: Chironomidae, Orthocladiinae)",Diptera,Chironomidae
"Pseudosmittia dupla (Tokunaga, 1964)",Arno,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Pseudosmittia dupla (Tokunaga, 1964)",Majuro,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Pseudosmittia kraussi (Tokunaga, 1964)",Kapingamarangi,"Ferrington, L.C., & Saether, O.A. (2011) A revision of the genus Pseudosmittia Edwards, 1932, Allocladius Kieffer, 1913, and Hydrosmittia gen.n. (Diptera: Chironomidae, Orthocladiinae)",Diptera,Chironomidae
"Pseudosmittia licina (Ferrington & Saether, 2011)",Kiritimati,"Ferrington, L.C., & Saether, O.A. (2011) A revision of the genus Pseudosmittia Edwards, 1932, Allocladius Kieffer, 1913, and Hydrosmittia gen.n. (Diptera: Chironomidae, Orthocladiinae)",Diptera,Chironomidae
"Pseudosmittia micronesiana (Tokunaga, 1964)",Arno,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Pseudosmittia triangula (Tokunaga, 1964)",Arno,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Pseudosmittia tuvaluensis (Ueno, Satake & Yamano, 2015)",Funafuti,"Ueno, R., Satake, K., & Yamano, H. (2015) New records of Chironomidae (Diptera) of Tuvalu",Diptera,Chironomidae
"Pseudosmittia yapensis (Tokunaga, 1964)",Arno,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Pseudosmittia yapensis (Tokunaga, 1964)",Jaluit,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Pseudosmittia zonata (Tokunaga, 1964)",Kapingamarangi,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
Pseudosmittia sp.,Nukunonu,"Hickley, A.D. (1969) Ecology of terrestrial arthropods of the Tokelau atolls",Diptera,Chironomidae
"Tanytarsus dybasi (Tokunaga, 1964)",Kapingamarangi,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Tanytarsus dybasi (Tokunaga, 1964)",Ngcheangel,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Tanytarsus esakii (Tokunaga, 1940)",Jaluit,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Tanytarsus esakii (Tokunaga, 1940)",Pingelap,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Tanytarsus halophilae (Edwards, 1926)",Arno,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Tanytarsus halophilae (Edwards, 1926)",Eniwetok,"Samuelson, G.A., & Nishida, G.M. (1987) Insects and allies (arthropods) of Enewetak atoll",Diptera,Chironomidae
"Tanytarsus halophilae (Edwards, 1926)",Kapingamarangi,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Tanytarsus halophilae (Edwards, 1926)",Likiep,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Tanytarsus halophilae (Edwards, 1926)",Pingelap,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Tanytarsus magnihamatus (Tokunaga, 1933)",Arno,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Tanytarsus magnihamatus (Tokunaga, 1933)",Jaluit,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Tanytarsus maritimus (Edwards, 1926)",Kapingamarangi,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Tanytarsus maritimus (Edwards, 1926)",Nomwin,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Telmatogeton pacificus (Tokunaga, 1935)",Laysan,"Butler, G.D., & Usinger, R.L. (1963) Insects and other invertebrates from Laysan Island",Diptera,Chironomidae
"Telmatogeton pusillum (Edwards, 1933)",Eniwetok,"Samuelson, G.A., & Nishida, G.M. (1987) Insects and allies (arthropods) of Enewetak atoll",Diptera,Chironomidae
"Thalassomya africana (Edwards, 1926)",Takapoto,"Rivière, F. (1979) La vie animale terrestre à Takapoto",Diptera,Chironomidae
"Thalassomya maritima (Wirth, 1947)",Eniwetok,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Thalassomya maritima (Wirth, 1947)",Kwajalein,"Sugerman, B.B. (1972) Insects and other arthropods from Kwajalein atoll (Marshall Islands)",Diptera,Chironomidae
"Thalassomya maritima (Wirth, 1947)",Majuro,"Tokunaga, M. (1964) Insects of Micronesia - Diptera: Chironomidae",Diptera,Chironomidae
"Cadrema bilineata (Meijere, 1904)",Nukunonu,"Hickley, A.D. (1969) Ecology of terrestrial arthropods of the Tokelau atolls",Diptera,Chloropidae
"Cadrema femorata (Lamb, 1912)",Astove,"Lamb, C.G. (1912) No. XIX - Diptera - Lonchaeidae, Sapromyzidae, Ephydridae, Chloropidae, Agromyzidae",Diptera,Chloropidae
"Cadrema nigricornis (Thomson, 1869)",Diego Garcia,"Hutson, A.M. (1981) A preliminary list of insects of Diego Garcia Atoll, Chagos Archipelago",Diptera,Chloropidae
"Cadrema nigricornis (Thomson, 1869)",Kure,"Butler, G.D., & Usinger, R.L. (1963) Insects and other arthropods from Kure Island",Diptera,Chloropidae
"Cadrema nigricornis (Thomson, 1869)",Oeno,"Mathis, W.N. (1989) Diptera (Insecta) or true flies of the Pitcairn Group (Ducie, Henderson, Oeno, and Pitcairn Islands)",Diptera,Chloropidae
"Cadrema nigricornis (Thomson, 1869)",Wake,"Bryan, E.H. (1926) Insects of Hawaii, Johnston Island and Wake Island",Diptera,Chloropidae
"Cadrema pallida (Loew, 1866)",Abariringa,"van Zwaluwenburg, R.H. (1955) The insects and certain other arthropods of Canton Island",Diptera,Chloropidae
"Cadrema pallida (Loew, 1866)",Aldabra,"Frith, D.W. (1979) A list of insects caught in light traps on West Island, Aldabra Atoll, Indian Ocean",Diptera,Chloropidae
"Cadrema pallida (Loew, 1866)",Diego Garcia,"Hutson, A.M. (1981) A preliminary list of insects of Diego Garcia Atoll, Chagos Archipelago",Diptera,Chloropidae
"Cadrema pallida (Loew, 1866)",Eniwetok,"Samuelson, G.A., & Nishida, G.M. (1987) Insects and allies (arthropods) of Enewetak atoll",Diptera,Chloropidae
"Cadrema pallida (Loew, 1866)",Kure,"Butler, G.D., & Usinger, R.L. (1963) Insects and other arthropods from Kure Island",Diptera,Chloropidae
"Cadrema pallida (Loew, 1866)",Kwajalein,"Sugerman, B.B. (1972) Insects and other arthropods from Kwajalein atoll (Marshall Islands)",Diptera,Chloropidae
"Cadrema pallida (Loew, 1866)",Midway,"Suehiro, A. (1960) Insects and other arthropods from Midway atoll",Diptera,Chloropidae
"Cadrema pallida (Loew, 1866)",Nukunonu,"Hickley, A.D. (1969) Ecology of terrestrial arthropods of the Tokelau atolls",Diptera,Chloropidae
"Cadrema pallida (Loew, 1866)",Palmyra,"Handler, A.T., et al. (2007) Arthropod surveys on Palmyra Atoll, Line Islands, and insights into the decline of the native tree Pisonia grandis (Nycatginaceae)",Diptera,Chloropidae
"Cadrema pallida (Loew, 1866)",Rose,"Peck, R.W., et al. (2014) Arthropods of Rose atoll with special reference to ants and Pulvianaria urbicola scales (Hemiptera: Coccidae) on Pisonia grandis trees",Diptera,Chloropidae
Cadrema sp.,Ducie,"Benton, T.G. (1995) Biodiversity and biogeography of Henderson Island's insects",Diptera,Chloropidae
Cadrema sp.,Kwajalein,"Sugerman, B.B. (1972) Insects and other arthropods from Kwajalein atoll (Marshall Islands)",Diptera,Chloropidae
"Eutropha noctilux (Walker, 1859)",Kwajalein,"Sugerman, B.B. (1972) Insects and other arthropods from Kwajalein atoll (Marshall Islands)",Diptera,Chloropidae
"Gaurax bicoloripes (Malloch, 1933)",Eniwetok,"Samuelson, G.A., & Nishida, G.M. (1987) Insects and allies (arthropods) of Enewetak atoll",Diptera,Chloropidae
"Gaurax bicoloripes (Malloch, 1933)",Oeno,"Mathis, W.N. (1989) Diptera (Insecta) or true flies of the Pitcairn Group (Ducie, Henderson, Oeno, and Pitcairn Islands)",Diptera,Chloropidae
"Gaurax bicoloripes (Malloch, 1933)",Palmyra,"Handler, A.T., et al. (2007) Arthropod surveys on Palmyra Atoll, Line Islands, and insights into the decline of the native tree Pisonia grandis (Nycatginaceae)",Diptera,Chloropidae
Hippelates sp.,Palmyra,"Handler, A.T., et al. (2007) Arthropod surveys on Palmyra Atoll, Line Islands, and insights into the decline of the native tree Pisonia grandis (Nycatginaceae)",Diptera,Chloropidae
"Liohippelates currani (Aldrich, 1931)",Kure,"Butler, G.D., & Usinger, R.L. (1963) Insects and other arthropods from Kure Island",Diptera,Chloropidae
"Siphunculina striolatus (Wiedemann, 1830)",Abariringa,"van Zwaluwenburg, R.H. (1955) The insects and certain other arthropods of Canton Island",Diptera,Chloropidae
"Siphunculina striolatus (Wiedemann, 1830)",French Frigate Shoals,"Beardsley, J.W. (1966) Insects and other terrestrial arthropods from the Leeward Hawaiian Islands",Diptera,Chloropidae
"Siphunculina striolatus (Wiedemann, 1830)",Kure,"Beardsley, J.W. (1966) Insects and other terrestrial arthropods from the Leeward Hawaiian Islands",Diptera,Chloropidae
"Siphunculina striolatus (Wiedemann, 1830)",Laysan,"Butler, G.D. (1961) Insects and other arthropods from Laysan Island",Diptera,Chloropidae
"Siphunculina striolatus (Wiedemann, 1830)",Midway,"Suehiro, A. (1960) Insects and other arthropods from Midway atoll",Diptera,Chloropidae
"Siphunculina striolatus (Wiedemann, 1830)",Pearl and Hermes,"Beardsley, J.W. (1966) Insects and other terrestrial arthropods from the Leeward Hawaiian Islands",Diptera,Chloropidae
Chyromya sp.,Midway,"Suehiro, A. (1960) Insects and other arthropods from Midway atoll",Diptera,Chyromyidae
"Czernyola palliseta (Malloch, 1929)",Kapingamarangi,"Steyskal, G., & Sasakawa, M. (1966) Insects of Micronesia - Diptera: Clusiidae",Diptera,Clusiidae
"Aedes aegypti (L., 1762)",Aldabra,"Cogan, B.H., & Hutson, A.M. (1971) Preliminary observations on the affinities and composition of the insect fauna of Aldabra",Diptera,Culicidae
"Aedes aegypti (L., 1762)",Arno,"Usinger, R.L., & la Rivers, I. (1953) The insect life of Arno",Diptera,Culicidae
"Aedes aegypti (L., 1762)",Astove,"Cogan, B.H., & Hutson, A.M. (1971) Preliminary observations on the affinities and composition of the insect fauna of Aldabra",Diptera,Culicidae
"Aedes aegypti (L., 1762)",Cosmoledo,"Cogan, B.H., & Hutson, A.M. (1971) Preliminary observations on the affinities and composition of the insect fauna of Aldabra",Diptera,Culicidae
"Aedes aegypti (L., 1762)",Glorioso,"Girod, R., & Le Goff, G. (2006) Inventaire actualisé des moustiques (Diptera - Culicidae) des îlots francais de Europa, Juan-de-Nove et Grande-Glorieuse",Diptera,Culicidae
"Aedes aegypti (L., 1762)",Kavaratti,"Nihad, P.P.M., et al. (2022) Island biogeography and human practices drive ecological connectivity in mosquito species richness in the Lakshadweep Archipelago",Diptera,Culicidae
"Aedes aegypti (L., 1762)",Kwajalein,"Sugerman, B.B. (1972) Insects and other arthropods from Kwajalein atoll (Marshall Islands)",Diptera,Culicidae
"Aedes aegypti (L., 1762)",Majuro,"Bohart, R.M. (1957) Insects of Micronesia - Diptera: Culicidae",Diptera,Culicidae
"Aedes aegypti (L., 1762)",Pingelap,"Shinichi, N. (2014) Mosquito fauna in the Federated States of Micronesia: a discussion of the vector species of the Dengue virus",Diptera,Culicidae
"Aedes aegypti (L., 1762)",Takapoto,"Rivière, F. (1979) La vie animale terrestre à Takapoto",Diptera,Culicidae
"Aedes aegypti (L., 1762)",Wake,"Bohart, R.M. (1957) Insects of Micronesia - Diptera: Culicidae",Diptera,Culicidae
"Aedes albopictus (Skuse, 1894)",Aldabra,"Grjebine, A. (1966) Faune de Madagascar - XXII - Insectes Dipères Culicidae Anophelinae",Diptera,Culicidae
"Aedes albopictus (Skuse, 1894)",South Keeling,"Murray, M.D., & Marks, E.N. (1984) Blood-sucking diptera of the Cocos (Keeling) Islands",Diptera,Culicidae
"Aedes albopictus (Skuse, 1894)",Diego Garcia,"Hutson, A.M. (1981) A preliminary list of insects of Diego Garcia Atoll, Chagos Archipelago",Diptera,Culicidae
"Aedes albopictus (Skuse, 1894)",Kavaratti,"Nihad, P.P.M., et al. (2022) Island biogeography and human practices drive ecological connectivity in mosquito species richness in the Lakshadweep Archipelago",Diptera,Culicidae
"Aedes albopictus (Skuse, 1894)",Kwajalein,"Nunn, P.V., Reeves, W.K., & Utter, C.M. (2011) New records for Micronesian mosquitoes",Diptera,Culicidae
"Aedes albopictus (Skuse, 1894)",Midway,"Suehiro, A. (1960) Insects and other arthropods from Midway atoll",Diptera,Culicidae
"Aedes albopictus (Skuse, 1894)",Mokil,"Shinichi, N. (2014) Mosquito fauna in the Federated States of Micronesia: a discussion of the vector species of the Dengue virus",Diptera,Culicidae
"Aedes albopictus (Skuse, 1894)",Palmyra,"Handler, A.T., et al. (2007) Arthropod surveys on Palmyra Atoll, Line Islands, and insights into the decline of the native tree Pisonia grandis (Nycatginaceae)",Diptera,Culicidae
"Aedes (Mucidus) alternans (Westwood, 1836)",Funafuti,"Hedley, C. (1900) The atoll of Funafuti, Ellice Group - its zoology, botany, ethnology, and general structure",Diptera,Culicidae
"Aedes fryeri (Theobald, 1912)",Aldabra,"Cogan, B.H., & Hutson, A.M. (1971) Preliminary observations on the affinities and composition of the insect fauna of Aldabra",Diptera,Culicidae
"Aedes fryeri (Theobald, 1912)",Astove,"Bayne, C.J., et al. (1970) Geography and ecology of Astove",Diptera,Culicidae
"Aedes fryeri (Theobald, 1912)",Cosmoledo,"Grjebine, A. (1966) Faune de Madagascar - XXII - Insectes Dipères Culicidae Anophelinae",Diptera,Culicidae
"Aedes hensilli (Farner, 1945)",Kapingamarangi,"Niering, W. A. (1963) Terrestrial ecology of Kapingamarangi atoll, Caroline Islands",Diptera,Culicidae
